chrom	start	end	length	chrom_	start_	end_	gene_name_	strand_	gene_len_	distance
chr1	175731962	175733255	1293	chr1	175732801	175732901	Gm16340	-	26883	0
chr1	175842643	175843987	1344	chr1	175843003	175843103	Mnda	-	16567	0
chr1	175870228	175873454	3226	chr1	175872572	175872672	Mndal	-	85270	0
chr1	176100326	176103498	3172	chr1	176102857	176102957	Spna1	+	75674	0
chr1	177554971	177558226	3255	chr1	177555716	177555816	Fh1	-	25261	0
chr1	177622028	177624125	2097	chr1	177622857	177622957	Opn3	-	30355	0
chr1	177810258	177812211	1953	chr1	177810859	177810959	Exo1	+	30618	0
chr1	178743164	178745171	2007	chr1	178744148	178744248	Cep170	-	80414	0
chr1	179725878	179727661	1783	chr1	179726592	179726692	Adss	-	33549	0
chr1	180115901	180119441	3540	chr1	180117498	180117598	Pppde1	+	65181	0
chr1	180247659	180250054	2395	chr1	180248630	180248730	B230369F24Rik	-	5221	0
chr1	181446727	181448478	1751	chr1	181448122	181448222	Smyd3	-	566081	0
chr1	181475378	181477441	2063	chr1	181476348	181476448	Tfb2m	-	18212	0
chr1	181598012	181599466	1454	chr1	181598291	181598391	Sccpdh	+	18979	0
chr1	181889363	181891037	1674	chr1	181890553	181890653	Cdc42bpa	+	205131	0
chr1	182127482	182130659	3177	chr1	182129683	182129783	Adck3	-	34364	0
chr1	182258876	182261650	2774	chr1	182260631	182260731	Gm5069	-	3579	0
chr1	182498078	182499961	1883	chr1	182499036	182499136	Parp1	+	32298	0
chr1	182742244	182743765	1521	chr1	182743857	182743957	Gm16067	+	3083	92
chr1	182780251	182782076	1825	chr1	182781232	182781332	BC031781	+	16946	0
chr1	182833619	182835286	1667	chr1	182834355	182834455	Pycr2	+	3813	0
chr1	182872017	182873202	1185	chr1	182872425	182872525	Tmem63a	+	32768	0
chr1	183073628	183075162	1534	chr1	183074238	183074338	Nvl	-	50734	0
chr1	183080724	183081797	1073	chr1	183081012	183081112	Cnih4	+	18063	0
chr1	183140673	183142862	2189	chr1	183142059	183142159	Wdr26	-	38750	0
chr1	183156324	183158441	2117	chr1	183156157	183156257	A430110L20Rik	+	2414	67
chr1	183771755	183773309	1554	chr1	183772482	183772582	Lbr	-	27085	0
chr1	183782419	183784159	1740	chr1	183783270	183783370	Gm5533	-	1581	0
chr1	184054622	184056140	1518	chr1	184054818	184054918	Srp9	+	7670	0
chr1	184212127	184213181	1054	chr1	184212885	184212985	Degs1	-	7032	0
chr1	184270957	184272104	1147	chr1	184271687	184271787	Fbxo28	-	28504	0
chr1	184338335	184340040	1705	chr1	184339101	184339201	Gm10517	-	401	0
chr1	184446799	184448037	1238	chr1	184447605	184447705	Capn2	-	50264	0
chr1	185837166	185839090	1924	chr1	185837131	185837231	Dusp10	+	62334	0
chr1	185857111	185859862	2751	chr1	185857403	185857503	1700056E22Rik	-	542	0
chr1	186438649	186443303	4654	chr1	186441077	186441177	Rpl21-ps1	+	482	0
chr1	186555534	186557534	2000	chr1	186556448	186556548	Hlx	-	5479	0
chr1	186668345	186670446	2101	chr1	186670280	186670380	Mosc2	-	33383	0
chr1	187027031	187030562	3531	chr1	187027997	187028097	Rab3gap2	+	82575	0
chr1	187152484	187153595	1111	chr1	187153225	187153325	Iars2	-	44670	0
chr1	187155436	187156785	1349	chr1	187155978	187156078	Bpnt1	+	25628	0
chr1	187186033	187187890	1857	chr1	187186694	187186794	4930532G15Rik	-	3404	0
chr1	187940458	187941492	1034	chr1	187941139	187941239	Lyplal1	-	29579	0
chr1	189038781	189040315	1534	chr1	189039294	189039394	Spata17	-	170817	0
chr1	190831019	190832045	1026	chr1	190831669	190831769	Kctd3	-	36742	0
chr1	191511161	191512939	1778	chr1	191511915	191512015	Cenpf	-	47487	0
chr1	191745316	191747045	1729	chr1	191746192	191746292	Smyd2	-	41871	0
chr1	192734997	192736258	1261	chr1	192735599	192735699	Rps6kc1	-	211568	0
chr1	192849215	192850927	1712	chr1	192850019	192850119	Mfsd7b	-	20358	0
chr1	192921417	192925214	3797	chr1	192922243	192922343	Batf3	+	10529	0
chr1	193006111	193011199	5088	chr1	193007169	193007269	Atf3	-	13044	0
chr1	193016899	193024155	7256	chr1	193020735	193020835	7SK	+	107	0
chr1	193047954	193049114	1160	chr1	193048303	193048403	D730003I15Rik	+	1212	0
chr1	193141276	193142393	1117	chr1	193142023	193142123	Nenf	-	11405	0
chr1	193148869	193152820	3951	chr1	193149741	193149841	Tmem206	+	25002	0
chr1	193220193	193221930	1737	chr1	193220870	193220970	Ppp2r5a	-	45060	0
chr1	193397970	193400275	2305	chr1	193399363	193399463	Dtl	-	38169	0
chr1	193541446	193543049	1603	chr1	193541663	193541763	Lpgat1	+	66421	0
chr1	193644476	193646724	2248	chr1	193645273	193645373	Nek2	+	11606	0
chr1	193729652	193731421	1769	chr1	193731356	193731456	1700034H15Rik	-	17294	0
chr1	193914767	193917292	2525	chr1	193916390	193916490	Traf5	-	95129	0
chr1	194570500	194572168	1668	chr1	194571715	194571815	U5	+	115	0
chr1	194596208	194597606	1398	chr1	194597363	194597463	Hhat	-	260703	0
chr1	195026902	195028031	1129	chr1	195027847	195027947	Traf3ip3	-	26197	0
chr1	195033116	195034815	1699	chr1	195033894	195033994	1600010F14Rik	+	46724	0
chr1	195089916	195091176	1260	chr1	195090198	195090298	Hsd11b1	-	42424	0
chr1	196802280	196805306	3026	chr1	196803103	196803203	Gm16897	-	21200	0
chr1	196917844	196919207	1363	chr1	196918392	196918492	Cd46	-	50963	0
chr1	197000291	197003734	3443	chr1	197002859	197002959	Cr2	-	39904	0
chr1	4797615	4798651	1036	chr1	4797819	4797919	Lypla1	+	78982	0
chr1	4847552	4850357	2805	chr1	4847725	4847825	Tcea1	+	40212	0
chr1	5072887	5073956	1069	chr1	5073204	5073304	Atp6v1h	+	79376	0
chr1	6204402	6205451	1049	chr1	6204621	6204721	4732440D04Rik	-	1297	0
chr1	9787555	9788971	1416	chr1	9788161	9788261	Sgk3	+	104426	0
chr1	10222307	10223391	1084	chr1	10222701	10222801	Arfgef1	-	95099	0
chr1	13362640	13364444	1804	chr1	13364114	13364214	Ncoa2	-	234978	0
chr1	13578762	13580917	2155	chr1	13579895	13579995	Tram1	-	25162	0
chr1	15795376	15796425	1049	chr1	15795689	15795789	Terf1	+	37812	0
chr1	16094426	16095542	1116	chr1	16094693	16094793	Rpl7	-	3367	0
chr1	16608448	16610295	1847	chr1	16609520	16609620	Ube2w	-	49707	0
chr1	16647480	16648480	1000	chr1	16647583	16647683	Gm16720	+	4726	0
chr1	24685261	24686285	1024	chr1	24685333	24685433	Lmbrd1	+	137761	0
chr1	31005364	31007492	2128	chr1	31006565	31006665	Ptp4a1	-	9467	0
chr1	33776612	33777717	1105	chr1	33776677	33776777	Rab23	+	22682	0
chr1	33813911	33814983	1072	chr1	33814589	33814689	Bag2	-	12310	0
chr1	33870375	33872200	1825	chr1	33871390	33871490	Zfp451	-	54123	0
chr1	33964273	33965273	1000	chr1	33964611	33964711	Bend6	-	55764	0
chr1	34899578	34900645	1067	chr1	34899860	34899960	Fam168b	-	29846	0
chr1	36329456	36331211	1755	chr1	36330220	36330320	Neurl3	-	8823	0
chr1	36364206	36366003	1797	chr1	36364528	36364628	Arid5a	+	16296	0
chr1	36425276	36426315	1039	chr1	36425976	36426076	4632411B12Rik	-	33451	0
chr1	36615060	36616060	1000	chr1	36615144	36615244	Sema4c	-	9707	0
chr1	39633452	39635262	1810	chr1	39634200	39634300	Rnf149	-	26109	0
chr1	39957549	39958739	1190	chr1	39957708	39957808	Map4k4	+	125397	0
chr1	43148608	43150131	1523	chr1	43149383	43149483	8430432A02Rik	+	1247	0
chr1	44175949	44176958	1009	chr1	44175752	44175852	Bivm	+	25813	97
chr1	44204434	44205631	1197	chr1	44204539	44204639	Ercc5	+	33516	0
chr1	52289916	52291000	1084	chr1	52290026	52290126	Gls	-	69784	0
chr1	53353607	53354678	1071	chr1	53353812	53353912	Pms1	-	107831	0
chr1	53370153	53371267	1114	chr1	53370418	53370518	Osgepl1	+	12719	0
chr1	54307344	54308391	1047	chr1	54307477	54307577	Ccdc150	+	118044	0
chr1	55462378	55463586	1208	chr1	55463182	55463282	Plcl1	+	345414	0
chr1	58052526	58053596	1070	chr1	58052765	58052865	Sgol2	+	29928	0
chr1	58479913	58481136	1223	chr1	58480860	58480960	Clk1	-	13877	0
chr1	59726810	59727905	1095	chr1	59727628	59727728	Sumo1	-	31400	0
chr1	59969518	59970601	1083	chr1	59969800	59969900	Fam117b	+	72340	0
chr1	60099455	60100778	1323	chr1	60099881	60099981	Ica1l	-	54017	0
chr1	60154295	60155872	1577	chr1	60155439	60155539	Wdr12	-	21777	0
chr1	60237075	60238108	1033	chr1	60237393	60237493	Nbeal1	+	157729	0
chr1	60466210	60467363	1153	chr1	60466489	60466589	Abi2	+	71460	0
chr1	63222982	63224036	1054	chr1	63223346	63223446	Ndufs1	-	33226	0
chr1	63224116	63226100	1984	chr1	63225204	63225304	SNORD51	+	72	0
chr1	63776860	63777930	1070	chr1	63776842	63776942	Mdh1b	-	31499	0
chr1	64579196	64580859	1663	chr1	64579328	64579428	Creb1	+	71743	0
chr1	64663547	64664709	1162	chr1	64663766	64663866	Mettl21a	-	10769	0
chr1	66221644	66222644	1000	chr1	66221797	66221897	Mtap2	+	267310	0
chr1	66747189	66748525	1336	chr1	66747355	66747455	Rpe	+	18974	0
chr1	71603427	71604496	1069	chr1	71603674	71603774	Atic	+	22481	0
chr1	72258138	72259154	1016	chr1	72258831	72258931	Mreg	-	53074	0
chr1	72757545	72760783	3238	chr1	72757784	72757884	Rpl37a	+	2549	0
chr1	74437901	74439910	2009	chr1	74438033	74438133	Ctdsp1	+	5776	0
chr1	74708059	74709228	1169	chr1	74708269	74708369	Ttll4	+	40087	0
chr1	74759527	74760723	1196	chr1	74760098	74760198	Cyp27a1	+	24316	0
chr1	74838124	74839362	1238	chr1	74838040	74838140	Wnt10a	+	12663	0
chr1	75138990	75139997	1007	chr1	75139221	75139321	1810031K17Rik	-	8143	0
chr1	75314330	75315390	1060	chr1	75314162	75314262	Dnpep	-	9741	68
chr1	78485045	78486092	1047	chr1	78485384	78485484	Farsb	-	70901	0
chr1	78654187	78655291	1104	chr1	78654350	78654450	Acsl3	+	49162	0
chr1	82312848	82313930	1082	chr1	82312977	82313077	Rhbdd1	+	128914	0
chr1	82835714	82836828	1114	chr1	82835971	82836071	AC138214.1	+	52	0
chr1	87508288	87509288	1000	chr1	87508421	87508521	Gm10552	-	7811	0
chr1	87546235	87549426	3191	chr1	87547110	87547210	Gm17017	-	9363	0
chr1	88255256	88256332	1076	chr1	88255980	88256080	Ncl	-	14736	0
chr1	88423128	88424383	1255	chr1	88423261	88423361	Ptma	+	3962	0
chr1	88600015	88601071	1056	chr1	88600329	88600429	Dis3l2	+	346293	0
chr1	89990942	89992003	1061	chr1	89991587	89991687	Ugt1a7c	+	124940	0
chr1	90173372	90174458	1086	chr1	90174158	90174258	Hjurp	-	18518	0
chr1	92499698	92500813	1115	chr1	92499950	92500050	Cops8	+	9916	0
chr1	93390948	93392295	1347	chr1	93391195	93391295	Traf3ip1	+	34635	0
chr1	95374720	95375755	1035	chr1	95375335	95375435	Hdlbp	-	72868	0
chr1	99666372	99667458	1086	chr1	99666938	99667038	Ppip5k2	-	64363	0
chr1	99991626	99992770	1144	chr1	99992173	99992273	Pam	-	300532	0
chr1	108655448	108657324	1876	chr1	108656269	108656369	Kdsr	-	39332	0
chr1	109336163	109337163	1000	chr1	109336704	109336804	SNORA17	-	130	0
chr1	113760782	113761856	1074	chr1	113761436	113761536	Dsel	-	6207	0
chr1	121544880	121545956	1076	chr1	121545527	121545627	Epb4.1l5	-	103967	0
chr1	122017483	122020028	2545	chr1	122017605	122017705	Dbi	-	7798	0
chr1	130487579	130490269	2690	chr1	130488820	130488920	Cxcr4	-	4094	0
chr1	132993388	132995680	2292	chr1	132994094	132994194	Mapkapk2	-	43863	0
chr1	133034701	133035736	1035	chr1	133034761	133034861	Dyrk3	-	9793	0
chr1	133175774	133178016	2242	chr1	133176133	133176233	Ikbke	-	25263	0
chr1	133806736	133807817	1081	chr1	133806985	133807085	Nucks1	+	25863	0
chr1	134921271	134923215	1944	chr1	134921893	134921993	Mdm4	-	35521	0
chr1	135557218	135558305	1087	chr1	135557907	135558007	Zc3h11a	-	41509	0
chr1	135974939	135977198	2259	chr1	135975647	135975747	Btg2	-	3950	0
chr1	136351740	136353353	1613	chr1	136352058	136352158	Klhl12	+	35487	0
chr1	136456810	136458242	1432	chr1	136456698	136456798	Kdm5b	+	72706	12
chr1	137043171	137044358	1187	chr1	137043351	137043451	Arl8a	+	9445	0
chr1	138521357	138522693	1336	chr1	138521428	138521528	Zfp281	+	5152	0
chr1	140515604	140516604	1000	chr1	140516223	140516323	Nek7	-	134982	0
chr1	140860006	140862199	2193	chr1	140859963	140860063	Dennd1b	+	212607	0
chr1	151807812	151808812	1000	chr1	151808370	151808470	Pla2g4a	-	131672	0
chr1	153602154	153603268	1114	chr1	153602454	153602554	Edem3	+	66954	0
chr1	154613561	154614998	1437	chr1	154613622	154613722	Arpc5	+	9055	0
chr1	155333820	155335120	1300	chr1	155334740	155334840	Dhx9	-	31902	0
chr1	156946533	156947683	1150	chr1	156946716	156946816	Ier5	-	3269	0
chr1	156993152	156994784	1632	chr1	156993860	156993960	Mr1	-	18902	0
chr1	157404967	157407098	2131	chr1	157405200	157405300	Acbd6	+	129113	0
chr1	158488578	158489608	1030	chr1	158488867	158488967	Abl2	+	90782	0
chr1	159388442	159389469	1027	chr1	159388661	159388761	BC026585	+	30480	0
chr1	162836299	162837519	1220	chr1	162836499	162836599	Rc3h1	+	68560	0
chr1	162965041	162966438	1397	chr1	162965475	162965575	SNORD74	+	79	0
chr1	163899033	163900111	1078	chr1	163899267	163899367	Pigc	+	57920	0
chr1	164669831	164670961	1130	chr1	164670631	164670731	Prrc2c	-	67148	0
chr1	165924676	165925732	1056	chr1	165924877	165924977	BC055324	-	48803	0
chr1	167390378	167392169	1791	chr1	167390546	167390646	Dcaf6	-	130954	0
chr1	167932774	167933813	1039	chr1	167932759	167932859	Pou2f1	-	137524	0
chr1	168339274	168340344	1070	chr1	168339944	168340044	Pogk	-	25241	0
chr1	169269842	169271744	1902	chr1	169270505	169270605	mmu-mir-2134-1	-	55	0
chr1	169279654	169280706	1052	chr1	169280072	169280172	Aldh9a1	+	18539	0
chr1	169323859	169324930	1071	chr1	169323922	169324022	Mgst3	-	21875	0
chr1	172905398	172906532	1134	chr1	172906628	172906728	Fcgr2b	-	15989	96
chr1	172994216	172995241	1025	chr1	172995016	172995116	Fcgr3	-	13766	0
chr1	173200117	173201294	1177	chr1	173200409	173200509	B4galt3	+	6568	0
chr1	173224211	173225287	1076	chr1	173225105	173225205	Ufc1	-	6461	0
chr1	173275560	173276602	1042	chr1	173275727	173275827	Nit1	-	7638	0
chr1	173290696	173291789	1093	chr1	173290879	173290979	Klhdc9	-	2352	0
chr1	173318899	173319927	1028	chr1	173319035	173319135	Arhgap30	+	21344	0
chr1	173341119	173342234	1115	chr1	173341394	173341494	Usf1	+	7829	0
chr1	173432905	173434586	1681	chr1	173434192	173434292	B930036N10Rik	-	1315	0
chr1	173578123	173579432	1309	chr1	173579099	173579199	Slamf7	-	16615	0
chr1	173611413	173612824	1411	chr1	173612090	173612190	Cd48	+	23249	0
chr1	173847571	173848855	1284	chr1	173847596	173847696	Slamf6	+	31437	0
chr1	174056578	174057628	1050	chr1	174056836	174056936	Pex19	+	9738	0
chr1	174077999	174079052	1053	chr1	174078096	174078196	Dcaf8	+	48378	0
chr1	174136162	174137249	1087	chr1	174136885	174136985	Pea15a	-	10076	0
chr1	174520552	174521552	1000	chr1	174520649	174520749	Slamf8	-	9191	0
chr1	175466047	175467047	1000	chr1	175466038	175466138	BC094916	-	16240	0
chr1	179187644	179188779	1135	chr1	179188284	179188384	Akt3	-	238130	0
chr1	179372929	179374553	1624	chr1	179373351	179373451	Gm17407	-	14223	0
chr1	180266623	180268023	1400	chr1	180267878	180267978	Hnrnpu	-	14723	0
chr1	180335850	180337356	1506	chr1	180335962	180336062	Efcab2	+	77366	0
chr1	181733013	181734807	1794	chr1	181733761	181733861	Ahctf1	-	58786	0
chr1	182571094	182572208	1114	chr1	182571448	182571548	Lin9	+	49318	0
chr1	182655851	182656883	1032	chr1	182656124	182656224	Acbd3	+	28160	0
chr1	182743841	182744841	1000	chr1	182744024	182744124	H3f3a	-	13111	0
chr1	188572921	188573994	1073	chr1	188573187	188573287	Rrp15	-	28380	0
chr1	192802437	192803437	1000	chr1	192803125	192803225	Vash2	-	31648	0
chr1	192886552	192887649	1097	chr1	192886761	192886861	Tatdn3	-	17106	0
chr1	193961203	193962791	1588	chr1	193961842	193961942	Rcor3	-	39240	0
chr1	194955619	194957304	1685	chr1	194956395	194956495	Diexf	-	25848	0
chr1	196957053	196958151	1098	chr1	196957714	196957814	Cr1l	-	27781	0
chr10	3132904	3134635	1731	chr10	3134254	3134354	Cnksr3	+	93174	0
chr10	4539701	4542772	3071	chr10	4540891	4540991	Fbxo5	+	6440	0
chr10	5913010	5915042	2032	chr10	5914024	5914124	1700052N19Rik	-	22674	0
chr10	5958234	5960706	2472	chr10	5958383	5958483	Zbtb2	+	21034	0
chr10	7308648	7309816	1168	chr10	7309548	7309648	Lrp11	+	35683	0
chr10	7386954	7388067	1113	chr10	7387251	7387351	Nup43	+	11378	0
chr10	7400323	7402591	2268	chr10	7400884	7400984	Pcmt1	-	51763	0
chr10	7499954	7501556	1602	chr10	7500016	7500116	B430219N15Rik	+	1089	0
chr10	7511335	7513449	2114	chr10	7512548	7512648	BC013529	-	24853	0
chr10	7566705	7568179	1474	chr10	7568229	7568329	SNORA40	-	120	50
chr10	8605265	8606932	1667	chr10	8605818	8605918	Sash1	-	163851	0
chr10	9620293	9621392	1099	chr10	9620827	9620927	Stxbp5	-	145532	0
chr10	10277105	10278292	1187	chr10	10277981	10278081	Rab32	-	13222	0
chr10	10868918	10870078	1160	chr10	10869175	10869275	Shprh	+	68168	0
chr10	11000149	11001416	1267	chr10	11000969	11001069	4930432B10Rik	-	36431	0
chr10	11062733	11064254	1521	chr10	11063152	11063252	Epm2a	+	116240	0
chr10	12587626	12589699	2073	chr10	12589113	12589213	Utrn	-	487177	0
chr10	12641088	12643311	2223	chr10	12642848	12642948	B230208H11Rik	-	6452	0
chr10	12682984	12684441	1457	chr10	12684015	12684115	Stx11	-	24278	0
chr10	12727438	12729108	1670	chr10	12728206	12728306	Sf3b5	+	732	0
chr10	12912199	12913899	1700	chr10	12912893	12912993	Ltv1	-	14497	0
chr10	13193430	13194556	1126	chr10	13194152	13194252	Phactr2	-	261001	0
chr10	13272065	13273671	1606	chr10	13272898	13272998	Pex3	-	29300	0
chr10	13588062	13589196	1134	chr10	13588736	13588836	Aig1	-	221926	0
chr10	14423823	14425577	1754	chr10	14425316	14425416	Vta1	-	50805	0
chr10	17666602	17668827	2225	chr10	17667823	17667923	Heca	-	79441	0
chr10	17774991	17776344	1353	chr10	17775617	17775717	Reps1	+	69294	0
chr10	17954366	17955451	1085	chr10	17954754	17954854	Ccdc28a	-	21322	0
chr10	19310755	19312488	1733	chr10	19311705	19311805	Ifngr1	+	18280	0
chr10	19626820	19627872	1052	chr10	19627445	19627545	Pex7	-	47760	0
chr10	20031019	20033051	2032	chr10	20032050	20032150	4933406P04Rik	-	1788	0
chr10	20067161	20069296	2135	chr10	20067575	20067675	Fam54a	+	13850	0
chr10	20444177	20445177	1000	chr10	20444834	20444934	Pde7b	-	327074	0
chr10	20671532	20673164	1632	chr10	20672341	20672441	Ahi1	+	127843	0
chr10	20880479	20881524	1045	chr10	20880740	20880840	Myb	-	36054	0
chr10	20945248	20947068	1820	chr10	20945646	20945746	AC153556.1	+	80	0
chr10	21014916	21016718	1802	chr10	21015735	21015835	Hbs1l	+	72910	0
chr10	21867934	21869766	1832	chr10	21868579	21868679	E030030I06Rik	-	4402	0
chr10	24431075	24432549	1474	chr10	24431915	24432015	Enpp1	-	74245	0
chr10	24589002	24590551	1549	chr10	24589742	24589842	Med23	+	43695	0
chr10	25078817	25080572	1755	chr10	25079554	25079654	Epb4.1l2	+	163716	0
chr10	29032351	29034058	1707	chr10	29032922	29033022	Echdc1	+	33495	0
chr10	29080894	29082104	1210	chr10	29082198	29082298	Rnf146	-	18264	94
chr10	29919425	29921200	1775	chr10	29920296	29920396	Cenpw	-	4529	0
chr10	30318280	30321184	2904	chr10	30320505	30320605	Trmt11	-	66524	0
chr10	30335889	30339038	3149	chr10	30338235	30338335	Hint3	-	10338	0
chr10	30521939	30523804	1865	chr10	30522863	30522963	Ncoa7	-	166571	0
chr10	31032298	31033937	1639	chr10	31033138	31033238	Hddc2	+	14822	0
chr10	33670082	33671357	1275	chr10	33671015	33671115	Zufsp	-	32112	0
chr10	33738585	33740344	1759	chr10	33739380	33739480	Rwdd1	-	23069	0
chr10	33846987	33848119	1132	chr10	33847728	33847828	Fam26f	-	1903	0
chr10	34016394	34018262	1868	chr10	34017177	34017277	Tspyl4	+	3887	0
chr10	34137642	34138682	1040	chr10	34138308	34138408	Nt5dc1	-	130264	0
chr10	36693754	36694980	1226	chr10	36694300	36694400	Hdac2	+	27345	0
chr10	36857087	36858715	1628	chr10	36858682	36858782	Marcks	-	5683	0
chr10	37056636	37058898	2262	chr10	37057242	37057342	Gm16988	+	42166	0
chr10	38852997	38854598	1601	chr10	38853670	38853770	1700025K23Rik	-	15110	0
chr10	39088186	39090434	2248	chr10	39088611	39088711	Fyn	+	196526	0
chr10	39618021	39619125	1104	chr10	39619085	39619185	4930547M16Rik	+	8602	0
chr10	39679303	39680344	1041	chr10	39679909	39680009	G630090E17Rik	-	13246	0
chr10	39861165	39862374	1209	chr10	39862012	39862112	Slc16a10	-	108721	0
chr10	39965150	39967169	2019	chr10	39966735	39966835	Rpf2	-	23733	0
chr10	40602210	40603539	1329	chr10	40602899	40602999	Cdc40	-	51517	0
chr10	41021818	41023320	1502	chr10	41022997	41023097	Fig4	-	115069	0
chr10	41169341	41170952	1611	chr10	41170139	41170239	Zbtb24	+	15196	0
chr10	41209391	41211019	1628	chr10	41210125	41210225	Smpd2	-	4727	0
chr10	41529084	41530115	1031	chr10	41529626	41529726	Cep57l1	-	91024	0
chr10	41995824	41998374	2550	chr10	41996511	41996611	Foxo3	-	94914	0
chr10	42197454	42199165	1711	chr10	42198321	42198421	Lace1	-	165980	0
chr10	42480468	42482305	1837	chr10	42481252	42481352	Sec63	+	71018	0
chr10	42579195	42583043	3848	chr10	42580126	42580226	Scml4	+	100410	0
chr10	42940356	42942012	1656	chr10	42941242	42941342	Pdss2	+	243396	0
chr10	43260014	43261052	1038	chr10	43260750	43260850	1700021F05Rik	-	15873	0
chr10	43722843	43724057	1214	chr10	43723910	43724010	Gm10812	+	547	0
chr10	43987303	43988976	1673	chr10	43988114	43988214	Atg5	+	95933	0
chr10	45297316	45298329	1013	chr10	45297585	45297685	Hace1	+	134516	0
chr10	50311525	50313198	1673	chr10	50312425	50312525	Ascc3	+	258533	0
chr10	51952279	51954395	2116	chr10	51953375	51953475	Dcbld1	+	87759	0
chr10	52101179	52102733	1554	chr10	52101831	52101931	Gopc	-	44990	0
chr10	52136459	52138297	1838	chr10	52137303	52137403	Nus1	+	22645	0
chr10	53315578	53316779	1201	chr10	53316717	53316817	Asf1a	+	12252	0
chr10	53348956	53350730	1774	chr10	53350195	53350295	Mcm9	-	94110	0
chr10	55947003	55949227	2224	chr10	55948445	55948545	D630037F22Rik	-	214391	0
chr10	57205174	57207295	2121	chr10	57206109	57206209	4930467K11Rik	-	7972	0
chr10	57251556	57252644	1088	chr10	57252286	57252386	Serinc1	-	16756	0
chr10	57321231	57323162	1931	chr10	57321149	57321249	Rpl48-ps1	+	555	0
