chrom	start	end	length	chrom_	start_	end_	gene_name_	strand_	gene_len_	distance
chr1	174384829	174386883	2054	chr1	174405489	174408706	Slamf9	+	3217	18606
chr1	175440686	175441901	1215	chr1	175449848	175466088	BC094916	-	16240	7947
chr1	179216482	179217543	1061	chr1	178950204	179188334	Akt3	-	238130	28148
chr1	179251510	179253619	2109	chr1	178950204	179188334	Akt3	-	238130	63176
chr1	179273182	179275088	1906	chr1	179359178	179373401	Gm17407	-	14223	84090
chr1	179385964	179387575	1611	chr1	179374792	179380891	Zfp238	+	6099	5073
chr1	179396519	179399190	2671	chr1	179374792	179380891	Zfp238	+	6099	15628
chr1	179414153	179415928	1775	chr1	179374792	179380891	Zfp238	+	6099	33262
chr1	179418604	179422231	3627	chr1	179374792	179380891	Zfp238	+	6099	37713
chr1	179485567	179486920	1353	chr1	179374792	179380891	Zfp238	+	6099	104676
chr1	179581392	179583540	2148	chr1	179659945	179683455	1700016C15Rik	+	23510	76405
chr1	179597000	179598442	1442	chr1	179659945	179683455	1700016C15Rik	+	23510	61503
chr1	179632442	179633467	1025	chr1	179659945	179683455	1700016C15Rik	+	23510	26478
chr1	179912632	179914262	1630	chr1	179921566	179978422	Gm16432	+	56856	7304
chr1	180298448	180300231	1783	chr1	180279677	180279831	Gm17323	+	154	18617
chr1	182209058	182210448	1390	chr1	182157135	182193569	Psen2	-	36434	15489
chr1	182225717	182226949	1232	chr1	182257102	182260681	Gm5069	-	3579	30153
chr1	182232824	182234260	1436	chr1	182257102	182260681	Gm5069	-	3579	22842
chr1	182443416	182445090	1674	chr1	182362518	182413598	6330403A02Rik	-	51080	29818
chr1	182449099	182450688	1589	chr1	182362518	182413598	6330403A02Rik	-	51080	35501
chr1	182470902	182473381	2479	chr1	182499086	182531384	Parp1	+	32298	25705
chr1	182475585	182478466	2881	chr1	182499086	182531384	Parp1	+	32298	20620
chr1	182700975	182702461	1486	chr1	182656174	182684334	Acbd3	+	28160	16641
chr1	182707515	182708782	1267	chr1	182730963	182744074	H3f3a	-	13111	22181
chr1	182753567	182755844	2277	chr1	182743907	182746990	Gm16067	+	3083	6577
chr1	182756082	182757082	1000	chr1	182762900	182763007	U6	+	107	5818
chr1	182813861	182816557	2696	chr1	182823239	182829234	Lefty2	+	5995	6682
chr1	182851771	182853364	1593	chr1	182865153	182868531	Lefty1	+	3378	11789
chr1	183545722	183546722	1000	chr1	183439764	183441582	Ccdc121	-	1818	104140
chr1	183789379	183792274	2895	chr1	183781739	183783320	Gm5533	-	1581	6059
chr1	183811193	183812193	1000	chr1	183834576	183950111	Enah	-	115535	22383
chr1	184153899	184155962	2063	chr1	184205903	184212935	Degs1	-	7032	49941
chr1	184184714	184186114	1400	chr1	184205903	184212935	Degs1	-	7032	19789
chr1	184458066	184459066	1000	chr1	184397391	184447655	Capn2	-	50264	10411
chr1	184468860	184470048	1188	chr1	184397391	184447655	Capn2	-	50264	21205
chr1	185625975	185629348	3373	chr1	185505657	185506073	Gm8214	-	416	119902
chr1	185689354	185693113	3759	chr1	185837181	185899515	Dusp10	+	62334	144068
chr1	185710371	185711402	1031	chr1	185837181	185899515	Dusp10	+	62334	125779
chr1	185756895	185758106	1211	chr1	185837181	185899515	Dusp10	+	62334	79075
chr1	185787393	185788538	1145	chr1	185837181	185899515	Dusp10	+	62334	48643
chr1	185802080	185804825	2745	chr1	185837181	185899515	Dusp10	+	62334	32356
chr1	185804949	185807086	2137	chr1	185837181	185899515	Dusp10	+	62334	30095
chr1	185924449	185926140	1691	chr1	185837181	185899515	Dusp10	+	62334	24934
chr1	186004460	186007372	2912	chr1	185837181	185899515	Dusp10	+	62334	104945
chr1	186014633	186015633	1000	chr1	185837181	185899515	Dusp10	+	62334	115118
chr1	186264444	186266120	1676	chr1	186403988	186404085	U6	-	97	137868
chr1	186303673	186305681	2008	chr1	186403988	186404085	U6	-	97	98307
chr1	186357779	186360236	2457	chr1	186403988	186404085	U6	-	97	43752
chr1	186385789	186387734	1945	chr1	186403988	186404085	U6	-	97	16254
chr1	186482379	186484883	2504	chr1	186441127	186441609	Rpl21-ps1	+	482	40770
chr1	189200651	189202415	1764	chr1	189039387	189175583	Gpatch2	+	136196	25068
chr1	189394899	189395899	1000	chr1	189432670	190038764	Esrrg	+	606094	36771
chr1	191428588	191430697	2109	chr1	191464478	191511965	Cenpf	-	47487	33781
chr1	191526993	191528004	1011	chr1	191464478	191511965	Cenpf	-	47487	15028
chr1	192942658	192943738	1080	chr1	192922293	192932822	Batf3	+	10529	9836
chr1	192946570	192948693	2123	chr1	192922293	192932822	Batf3	+	10529	13748
chr1	193071684	193074319	2635	chr1	193048353	193049565	D730003I15Rik	+	1212	22119
chr1	193100679	193103178	2499	chr1	193130668	193142073	Nenf	-	11405	27490
chr1	193281451	193283064	1613	chr1	193175860	193220920	Ppp2r5a	-	45060	60531
chr1	193303430	193304689	1259	chr1	193361244	193399413	Dtl	-	38169	56555
chr1	193484918	193487220	2302	chr1	193399642	193446551	Ints7	+	46909	38367
chr1	193624866	193629212	4346	chr1	193645323	193656929	Nek2	+	11606	16111
chr1	193636280	193637588	1308	chr1	193645323	193656929	Nek2	+	11606	7735
chr1	193779681	193781039	1358	chr1	193801270	193810273	Rd3	+	9003	20231
chr1	195208494	195209527	1033	chr1	195172540	195196491	Camk1g	-	23951	12003
chr1	196705582	196706642	1060	chr1	196684851	196685144	7SK	+	293	20438
chr1	197010301	197012165	1864	chr1	196963005	197002909	Cr2	-	39904	7392
chr1	197025967	197027505	1538	chr1	196963005	197002909	Cr2	-	39904	23058
chr1	197027833	197030121	2288	chr1	197054472	197054592	AC109145.1	+	120	24351
chr1	197036969	197037969	1000	chr1	197054472	197054592	AC109145.1	+	120	16503
chr1	197067423	197068429	1006	chr1	197054472	197054592	AC109145.1	+	120	12831
chr1	6396414	6397414	1000	chr1	6349537	6384812	Fam150a	+	35275	11602
chr1	14586081	14587081	1000	chr1	14743427	14746047	Msc	-	2620	156346
chr1	16540018	16541598	1580	chr1	16559863	16609570	Ube2w	-	49707	18265
chr1	16736285	16738383	2098	chr1	16757095	16760241	Gm5828	-	3146	18712
chr1	35676303	35677303	1000	chr1	35818447	35818551	U6	+	104	141144
chr1	35870346	35871646	1300	chr1	35818447	35818551	U6	+	104	51795
chr1	36356432	36357479	1047	chr1	36364578	36380874	Arid5a	+	16296	7099
chr1	37657383	37658444	1061	chr1	37668522	37776930	2010300C02Rik	-	108408	10078
chr1	39792365	39793544	1179	chr1	39722151	39777842	Rfx8	-	55691	14523
chr1	39818278	39819278	1000	chr1	39722151	39777842	Rfx8	-	55691	40436
chr1	39899464	39901264	1800	chr1	39861028	39861189	Gm3646	-	161	38275
chr1	51506024	51507083	1059	chr1	51526342	51535243	Obfc2a	-	8901	19259
chr1	51575061	51576580	1519	chr1	51526342	51535243	Obfc2a	-	8901	39818
chr1	51991341	51992374	1033	chr1	51997494	51998105	Gm8420	-	611	5120
chr1	52355207	52356355	1148	chr1	52220292	52290076	Gls	-	69784	65131
chr1	53848147	53849347	1200	chr1	53812350	53842068	Stk17b	-	29718	6079
chr1	54642234	54644634	2400	chr1	54537550	54614526	Pgap1	-	76976	27708
chr1	55001677	55002794	1117	chr1	54702184	54983231	Ankrd44	-	281047	18446
chr1	60997292	60999486	2194	chr1	61005074	61005309	Gm11582	-	235	5588
chr1	65024591	65025909	1318	chr1	65040498	65041205	Rpl10a-ps1	-	707	14589
chr1	74863241	74864281	1040	chr1	74838090	74850753	Wnt10a	+	12663	12488
chr1	80851966	80852999	1033	chr1	80497648	80755128	Dock10	-	257480	96838
chr1	82815484	82816644	1160	chr1	82836021	82836073	AC138214.1	+	52	19377
chr1	82828335	82830204	1869	chr1	82836021	82836073	AC138214.1	+	52	5817
chr1	88337930	88340167	2237	chr1	88322946	88324538	1700019O17Rik	+	1592	13392
chr1	88400468	88403634	3166	chr1	88423311	88427273	Ptma	+	3962	19677
chr1	89504030	89505173	1143	chr1	89406464	89494420	Neu2	+	87956	9610
chr1	103798518	103800363	1845	chr1	104003026	104003157	SNORA17	-	131	202663
chr1	108049317	108050327	1010	chr1	108068329	108290827	Phlpp1	+	222498	18002
chr1	108060068	108061959	1891	chr1	108068329	108290827	Phlpp1	+	222498	6370
chr1	127363069	127364165	1096	chr1	127289483	127332067	Actr3	-	42584	31002
chr1	127364511	127365511	1000	chr1	127289483	127332067	Actr3	-	42584	32444
chr1	129755059	129756388	1329	chr1	129765350	129840445	Rab3gap1	+	75095	8962
chr1	130334920	130335920	1000	chr1	130260285	130313993	Dars	-	53708	20927
chr1	130445254	130446287	1033	chr1	130411692	130411796	U6	-	104	33458
chr1	130504702	130505702	1000	chr1	130484776	130488870	Cxcr4	-	4094	15832
chr1	133006854	133008301	1447	chr1	132998970	132999322	7SK	-	352	7532
chr1	133451773	133452773	1000	chr1	133424480	133436449	Fam72a	+	11969	15324
chr1	134161546	134163160	1614	chr1	134088013	134153958	Lemd1	+	65945	7588
chr1	135712198	135713337	1139	chr1	135599255	135697618	Atp2b4	-	98363	14580
chr1	135752489	135754366	1877	chr1	135793773	135804576	Optc	-	10803	39407
chr1	135959733	135960825	1092	chr1	135971747	135975697	Btg2	-	3950	10922
chr1	137114438	137115438	1000	chr1	137129022	137129801	Gm4204	+	779	13584
chr1	138434116	138435116	1000	chr1	138364535	138428088	Kif14	+	63553	6028
chr1	138581900	138582983	1083	chr1	138592788	138622305	Gm16880	+	29517	9805
chr1	140224072	140225072	1000	chr1	140170315	140186037	Atp6v1g3	+	15722	38035
chr1	146130242	146131242	1000	chr1	146091102	146096372	Rgs1	-	5270	33870
chr1	152848813	152849813	1000	chr1	152410657	152840565	Hmcn1	-	429908	8248
chr1	155261404	155262429	1025	chr1	155251957	155255726	E330020D12Rik	-	3769	5678
chr1	156698711	156700013	1302	chr1	156239649	156573049	Cacna1e	-	333400	125662
chr1	156731362	156732362	1000	chr1	156239649	156573049	Cacna1e	-	333400	158313
chr1	156875776	156876998	1222	chr1	156910653	156930396	Gm9530	-	19743	33655
chr1	156897517	156898690	1173	chr1	156910653	156930396	Gm9530	-	19743	11963
chr1	156955390	156957677	2287	chr1	156943497	156946766	Ier5	-	3269	8624
chr1	158926522	158927653	1131	chr1	158734297	158869757	Ralgps2	-	135460	56765
chr1	159005436	159006436	1000	chr1	159029279	159038811	1700057K13Rik	-	9532	22843
chr1	163837385	163838385	1000	chr1	163746243	163806792	AI848100	-	60549	30593
chr1	166800815	166801815	1000	chr1	166726863	166754397	Dpt	+	27534	46418
chr1	167572143	167573197	1054	chr1	167579076	167638225	Rcsd1	-	59149	5879
chr1	167648180	167649369	1189	chr1	167579076	167638225	Rcsd1	-	59149	9955
chr1	168661044	168662044	1000	chr1	168692276	168700616	Gm4954	+	8340	30232
chr1	173757946	173759024	1078	chr1	173769828	173820849	Cd84	+	51021	10804
chr1	173912305	173914020	1715	chr1	173931091	173958575	Vangl2	-	27484	17071
chr1	174443350	174444490	1140	chr1	174430178	174437511	Tagln2	+	7333	5839
chr1	179268637	179269644	1007	chr1	178950204	179188334	Akt3	-	238130	80303
chr1	182244406	182245406	1000	chr1	182257102	182260681	Gm5069	-	3579	11696
chr1	182697828	182699091	1263	chr1	182656174	182684334	Acbd3	+	28160	13494
chr1	182805284	182806284	1000	chr1	182781282	182798228	BC031781	+	16946	7056
chr1	183186900	183192203	5303	chr1	183172076	183172498	Rpl35a-ps2	-	422	14402
chr1	185493432	185494432	1000	chr1	185505657	185506073	Gm8214	-	416	11225
chr1	185829420	185830459	1039	chr1	185837181	185899515	Dusp10	+	62334	6722
chr1	186084529	186085600	1071	chr1	185837181	185899515	Dusp10	+	62334	185014
chr1	186366176	186367264	1088	chr1	186403988	186404085	U6	-	97	36724
chr1	191431800	191433816	2016	chr1	191464478	191511965	Cenpf	-	47487	30662
chr1	193638360	193639555	1195	chr1	193645323	193656929	Nek2	+	11606	5768
chr1	193785124	193786143	1019	chr1	193801270	193810273	Rd3	+	9003	15127
chr10	3282073	3284821	2748	chr10	3294063	3460745	Ipcef1	+	166682	9242
chr10	3285721	3286721	1000	chr10	3294063	3460745	Ipcef1	+	166682	7342
chr10	5743817	5745992	2175	chr10	5340927	5734948	Esr1	-	394021	8869
chr10	6700348	6701348	1000	chr10	6791664	6806301	Iyd	-	14637	90316
chr10	7108524	7109729	1205	chr10	7078791	7088611	H60c	+	9820	19913
chr10	7599631	7600631	1000	chr10	7552268	7590195	Zc3h12d	+	37927	9436
chr10	7727001	7728238	1237	chr10	7625451	7676028	Tab2	-	50577	50973
chr10	7757186	7758186	1000	chr10	7625451	7676028	Tab2	-	50577	81158
chr10	7784965	7786773	1808	chr10	7625451	7676028	Tab2	-	50577	108937
chr10	7849638	7851836	2198	chr10	7924551	8238623	Ust	-	314072	72715
chr10	7855945	7856945	1000	chr10	7924551	8238623	Ust	-	314072	67606
chr10	8631178	8633099	1921	chr10	8604392	8606678	Gm17280	+	2286	24500
chr10	8644521	8646550	2029	chr10	8604392	8606678	Gm17280	+	2286	37843
chr10	8653731	8656798	3067	chr10	8604392	8606678	Gm17280	+	2286	47053
chr10	8672052	8673708	1656	chr10	8604392	8606678	Gm17280	+	2286	65374
chr10	8674951	8676063	1112	chr10	8604392	8606678	Gm17280	+	2286	68273
chr10	9903622	9905638	2016	chr10	9820751	9820914	U1	+	163	82708
chr10	12594507	12595691	1184	chr10	12101986	12589163	Utrn	-	487177	5344
chr10	12607541	12609196	1655	chr10	12101986	12589163	Utrn	-	487177	18378
chr10	12694595	12697897	3302	chr10	12659787	12684065	Stx11	-	24278	10530
chr10	13666210	13667268	1058	chr10	13686185	13871182	Hivep2	+	184997	18917
chr10	13927322	13928601	1279	chr10	13953319	13953429	SNORA17	+	110	24718
chr10	16217938	16219777	1839	chr10	16836610	16836706	U6	+	96	616833
chr10	16713729	16717716	3987	chr10	16836610	16836706	U6	+	96	118894
chr10	16730128	16733230	3102	chr10	16836610	16836706	U6	+	96	103380
chr10	16919876	16922118	2242	chr10	16836610	16836706	U6	+	96	83170
chr10	16934662	16935742	1080	chr10	16836610	16836706	U6	+	96	97956
chr10	16950713	16951713	1000	chr10	16836610	16836706	U6	+	96	114007
chr10	17067345	17068623	1278	chr10	16836610	16836706	U6	+	96	230639
chr10	17135051	17136249	1198	chr10	16836610	16836706	U6	+	96	298345
chr10	17137607	17138781	1174	chr10	16836610	16836706	U6	+	96	300901
chr10	17241242	17242874	1632	chr10	17443034	17445479	Cited2	+	2445	200160
chr10	17258485	17261455	2970	chr10	17443034	17445479	Cited2	+	2445	181579
chr10	17267952	17271720	3768	chr10	17443034	17445479	Cited2	+	2445	171314
chr10	17279828	17280828	1000	chr10	17443034	17445479	Cited2	+	2445	162206
chr10	17284483	17285780	1297	chr10	17443034	17445479	Cited2	+	2445	157254
chr10	17286064	17287829	1765	chr10	17443034	17445479	Cited2	+	2445	155205
chr10	17308334	17310721	2387	chr10	17443034	17445479	Cited2	+	2445	132313
chr10	17349025	17350599	1574	chr10	17443034	17445479	Cited2	+	2445	92435
chr10	17372601	17373601	1000	chr10	17443034	17445479	Cited2	+	2445	69433
chr10	17374957	17376089	1132	chr10	17443034	17445479	Cited2	+	2445	66945
chr10	17395566	17397359	1793	chr10	17443034	17445479	Cited2	+	2445	45675
chr10	17452776	17453776	1000	chr10	17443034	17445479	Cited2	+	2445	7297
chr10	17468929	17471402	2473	chr10	17443034	17445479	Cited2	+	2445	23450
chr10	17491654	17492786	1132	chr10	17512912	17519727	RP24-309I5.3	-	6815	20126
chr10	17494064	17496038	1974	chr10	17512912	17519727	RP24-309I5.3	-	6815	16874
chr10	17708298	17709836	1538	chr10	17731069	17743058	3110003A17Rik	-	11989	21233
chr10	17916643	17917656	1013	chr10	17933482	17954804	Ccdc28a	-	21322	15826
chr10	18636687	18638645	1958	chr10	18564877	18576879	Perp	+	12002	59808
chr10	18642783	18643937	1154	chr10	18564877	18576879	Perp	+	12002	65904
chr10	18647041	18648041	1000	chr10	18564877	18576879	Perp	+	12002	70162
chr10	18672141	18673979	1838	chr10	18720716	18735463	Tnfaip3	-	14747	46737
chr10	18684042	18685738	1696	chr10	18720716	18735463	Tnfaip3	-	14747	34978
chr10	18698675	18702360	3685	chr10	18720716	18735463	Tnfaip3	-	14747	18356
chr10	18702627	18704213	1586	chr10	18720716	18735463	Tnfaip3	-	14747	16503
chr10	18706532	18707601	1069	chr10	18720716	18735463	Tnfaip3	-	14747	13115
chr10	18710161	18711304	1143	chr10	18720716	18735463	Tnfaip3	-	14747	9412
chr10	18744206	18745206	1000	chr10	18720716	18735463	Tnfaip3	-	14747	8743
chr10	18763003	18764185	1182	chr10	18720716	18735463	Tnfaip3	-	14747	27540
chr10	18772661	18774504	1843	chr10	18720716	18735463	Tnfaip3	-	14747	37198
chr10	18780894	18781894	1000	chr10	18720716	18735463	Tnfaip3	-	14747	45431
chr10	18786396	18789100	2704	chr10	18720716	18735463	Tnfaip3	-	14747	50933
chr10	18796909	18798378	1469	chr10	18720716	18735463	Tnfaip3	-	14747	61446
chr10	18813525	18814961	1436	chr10	18720716	18735463	Tnfaip3	-	14747	78062
chr10	18824386	18825386	1000	chr10	18720716	18735463	Tnfaip3	-	14747	88923
chr10	18837631	18839195	1564	chr10	18720716	18735463	Tnfaip3	-	14747	102168
chr10	18886876	18889033	2157	chr10	18720716	18735463	Tnfaip3	-	14747	151413
chr10	18895260	18898252	2992	chr10	18720716	18735463	Tnfaip3	-	14747	159797
chr10	18902133	18906659	4526	chr10	18720716	18735463	Tnfaip3	-	14747	166670
chr10	18907103	18908806	1703	chr10	19076366	19078412	Olig3	+	2046	167560
chr10	18928899	18930775	1876	chr10	19076366	19078412	Olig3	+	2046	145591
chr10	18935953	18936953	1000	chr10	19076366	19078412	Olig3	+	2046	139413
chr10	19303540	19304679	1139	chr10	19311755	19330035	Ifngr1	+	18280	7076
chr10	19387803	19389990	2187	chr10	19364556	19380607	9230106D20Rik	+	16051	7196
chr10	19411090	19413100	2010	chr10	19432393	19479859	Il20ra	+	47466	19293
chr10	19633055	19634055	1000	chr10	19579735	19627495	Pex7	-	47760	5560
chr10	20010090	20011191	1101	chr10	19868277	20001393	Mtap7	+	133116	8697
chr10	20489349	20491565	2216	chr10	20117810	20444884	Pde7b	-	327074	44465
chr10	20491779	20492779	1000	chr10	20117810	20444884	Pde7b	-	327074	46895
chr10	20554325	20556063	1738	chr10	20117810	20444884	Pde7b	-	327074	109441
chr10	20602178	20603352	1174	chr10	20672391	20800234	Ahi1	+	127843	69039
chr10	20626303	20627303	1000	chr10	20672391	20800234	Ahi1	+	127843	45088
chr10	20818536	20820943	2407	chr10	20672391	20800234	Ahi1	+	127843	18302
chr10	20821649	20823473	1824	chr10	20844736	20880790	Myb	-	36054	21263
chr10	20832183	20834033	1850	chr10	20844736	20880790	Myb	-	36054	10703
chr10	20897266	20899119	1853	chr10	20844736	20880790	Myb	-	36054	16476
chr10	20905815	20910211	4396	chr10	20844736	20880790	Myb	-	36054	25025
chr10	20911608	20912729	1121	chr10	20844736	20880790	Myb	-	36054	30818
chr10	20919409	20921124	1715	chr10	20945696	20945776	AC153556.1	+	80	24572
chr10	20954253	20955978	1725	chr10	20945696	20945776	AC153556.1	+	80	8477
chr10	21187472	21190290	2818	chr10	21145110	21145552	1700021A07Rik	+	442	41920
chr10	21254634	21256580	1946	chr10	21308183	21308282	snoU13	+	99	51603
chr10	21279175	21280175	1000	chr10	21308183	21308282	snoU13	+	99	28008
chr10	21285249	21286249	1000	chr10	21308183	21308282	snoU13	+	99	21934
chr10	21436240	21438199	1959	chr10	21410651	21413784	Gm5420	+	3133	22456
chr10	21496133	21497276	1143	chr10	21550305	21564657	Gm6846	-	14352	53029
chr10	22017111	22018289	1178	chr10	21878392	22008655	H60b	+	130263	8456
chr10	22020298	22024546	4248	chr10	21878392	22008655	H60b	+	130263	11643
chr10	22027618	22028928	1310	chr10	21878392	22008655	H60b	+	130263	18963
chr10	25037509	25039331	1822	chr10	24888896	25027676	Akap7	-	138780	9833
chr10	25050728	25052507	1779	chr10	24888896	25027676	Akap7	-	138780	23052
chr10	30222008	30223830	1822	chr10	30213748	30213854	U6	+	106	8154
chr10	33974655	33975655	1000	chr10	34001996	34004691	Tspyl1	+	2695	26341
chr10	35557871	35560153	2282	chr10	35428497	35431697	Amd2	-	3200	126174
chr10	36655148	36656148	1000	chr10	36694350	36721695	Hdac2	+	27345	38202
chr10	36909301	36910423	1122	chr10	36859364	36861485	5930403N24Rik	+	2121	47816
chr10	36950832	36953244	2412	chr10	36859364	36861485	5930403N24Rik	+	2121	89347
chr10	36955614	36957153	1539	chr10	36859364	36861485	5930403N24Rik	+	2121	94129
chr10	37009412	37010966	1554	chr10	37057292	37099458	Gm16988	+	42166	46326
chr10	37039783	37040969	1186	chr10	37057292	37099458	Gm16988	+	42166	16323
chr10	37041606	37042689	1083	chr10	37057292	37099458	Gm16988	+	42166	14603
chr10	37116881	37117881	1000	chr10	37057292	37099458	Gm16988	+	42166	17423
chr10	37429426	37431097	1671	chr10	37651486	37651586	AC155948.1	+	100	220389
chr10	37727988	37728990	1002	chr10	37651486	37651586	AC155948.1	+	100	76402
chr10	37760062	37765048	4986	chr10	37651486	37651586	AC155948.1	+	100	108476
chr10	37771864	37772982	1118	chr10	37651486	37651586	AC155948.1	+	100	120278
chr10	38343171	38344171	1000	chr10	38335181	38335287	U6	-	106	7884
chr10	38599995	38600995	1000	chr10	38685321	38829994	Lama4	+	144673	84326
chr10	38890185	38891874	1689	chr10	38870777	38883600	Wisp3	-	12823	6585
chr10	38985754	38986890	1136	chr10	39088661	39285187	Fyn	+	196526	101771
chr10	39030599	39032376	1777	chr10	39088661	39285187	Fyn	+	196526	56285
chr10	39058736	39060644	1908	chr10	39088661	39285187	Fyn	+	196526	28017
chr10	39882632	39886122	3490	chr10	39753341	39862062	Slc16a10	-	108721	20570
chr10	39890266	39892338	2072	chr10	39753341	39862062	Slc16a10	-	108721	28204
chr10	40030019	40031078	1059	chr10	40007265	40021992	Amd1	-	14727	8027
